,구분,질문,답변
32,팁,월세로 오피스텔을 구하려고 합니다! 오피스텔로 보고있는데 사기 당하지 않기 위해 꼭 확인해봐야 하는 것 알려주세요!부동산 통해서 계약할껀데 부동산을 어디로 가야하는지 등 꿀팁도 같이 부탁드립니다!,"안녕하세요. 서주환 공인중개사입니다.공인중개사는 물건 소재지에 위치한 곳을 2~3곳을 둘러보시고 마음에 드는 물건을 소개한 곳에서 계약 진행 하시면 될듯 합니다.또한 월세인 경우 사기 피해 우려가 전세보다는 현저히 적기에 큰 걱정은 안하셔도 될듯 합니다.언론에서 전세사기, 깡통전세 이야기가 많이 나와 걱정이 되시겠지만 월세인경우 사기 피해보다는 물건에 대한 불편 사항을 꼼꼼히 체크해서 계약체결전 요구 하시고 하자 보수를 받는 조건으로 계약 하는게 더 중요 할듯 합니다.에어컨이 잘 작동하는지, 온수는 잘 나오는지, 창문에 금이 가거나 깨진 부분은 없는지, 벽지를 새로 해주는지, 방음은 잘 되는지, 등등을 공인중개사를 통해 꼼꼼히 체크 하시고 실제 물건도 확인 하시면 됩니다.더블어 이런 확인 내용들을 계약서에 잘 기재해서 추후 문제시 어떻게 처리 해주겠다는 확답을 적어 두시면 더욱 좋을듯 합니다."
33,팁,안녕하세요제가 전세 만기는 8월이지만 5월중엔 퇴실을 해야해서현재 부동산 통해서 집을 내놓은 상태입니다만기가 3개월밖에 안남긴했지만그래도 중도퇴실이라 제가 중개수수료를 부담하는게 맞지요?이 부분에 대해서 집주인분께 연락해서 여쭤봐야하는데어떻게 물어봐야 좀 너그럽게 괜찮다고 해주실까요...? ㅜ팁 좀 주세요..... 이런 경우가 처음이라 어렵네요,안녕하세요. 은혜로운불곰108입니다.저도 만기전에 나오게 되서중개수수료 제가 지불했어요.제 사정상 나오는 거라 이게 맞다고 하더라고요~
34,팁,수도권에 살고있는데 지방아파트하나 갖고싶은데요혹시 어떤방식으로 매매를 할수있나요?거리가 멀어서 자주갈순없을것같은데그럴땐 부동산에 일임해도되는건가요?아니면 어떤식으로하면 좋은지 꿀팁있을까요?,"안녕하세요. 고경훈 공인중개사/행정사입니다.지방아파트 근처 부동산에 다 전화하셔서 상담을 통해적정한 매물 가격에 대해서 상담 후 여러부동산에 매물을 내놓으시고~매매계약서 작성때에는 한번 다녀오셔서 계약서 작성을 하시고잔금일에는 소유권 이전서류를 등기로 발송후 인감도장같은경우는잔금 정리가 다 된 후, 다시 등기로 받는 방법으로 하시면 됩니다.거래대금은 다 매도인 계좌로 입금 진행하시면 문제 없을것으로 사료됩니다.귀하의 고민사항이 잘 해결 되시길 바랍니다."
35,팁,"월세 집 구할 때 보증금 천만원과 이천만원 집은 컨디션 차이가 많이 날까요? 네이버 부동산으로 찾아봤을 때, 사진상으로 큰 차이는 없었고, 상대적으로 보증금 천만원 집이 많았습니다.위 질문의 질문 외적으로, 월세 구하는 팁이 있다면 조언 부탁드립니다.","안녕하세요. 조장우 공인중개사입니다.부동산은 외적으로 판단하면 잘못구할 확률이 높아집니다. 직접방문해보고 해당 부동산의 위치라든지 주변환경 교통 그리고1층이 음식점, 술집등인지에 따라서 정말 비싼만큼 좋은 곳인지 비싸기만 한 곳인지 판단하셔야 합니다.나름 인터넷에서는 저렴하다고 해서 가보니 1층에 술집 주변에 술집거리여서 밤마다 시끄럽게 하는 사람들이 있는 골목에 집도 있습니다. 하루이틀 사는것이 아닌만큼 직접 발로 뛰어야 좋은 부동산을 찾을 수 있습니다."
36,팁,요새펀드에관심이생겨서500만원정도투자를하고싶은데잘할수있는방법이있을까요??펀드회사도많이생겼고부동산이며동산이며투자할곳은많이있는것같은데아무래도인터넷거래다보니걱정이많이앞서네요ㅠㅠ 펀드투자안전하고믿을수있나요??해보신분들팁좀알려주시면감사하겠습니다~~,안녕하세요. 문효상 보험전문가입니다.펀드 투자가 안전하고 믿을 수 있나요?=> 투자상품입니다.  일반적인 상품보다 안전하지 않겠죠.  리스크가 있는 만큼 수익을 볼 수 있는 거겠죠...또한 일반적으로 펀드보험에 가입후 그냥 관심없이 놔두게 되면 손해볼 위험이 큽니다.그만큼 주식처럼 자주 상황을 보고 펀드를 변경해줘야 합니다.결국 시장 상황을 볼줄 알고 내가 관심을 가져서 변경을 해줘야 합니다.  <= 이것이 안되면...
37,팁,안녕하세요.스스로 부동산 매매를 한번도 못해봐서 질문드립니다. 아파트 매매시 사기나 불합리한 거래를방지하려면 어떤걸 중심으로 알아보고 공부해야 할까요? 요즘 부동산을 끼고 거래를 하더라도 피해가 발생하고 부동산 매매업자도 사기를 당하는 실정이다보니본인 스스로 확실히 공부해서 알고 있어야겠단생각이 듭니다. 최대한 많은 조언 부탁드리며추가로 아파트 잘 고르는 팁같은게 있으시면부탁드립니다.,"안녕하세요. 고경훈 공인중개사/행정사입니다. 질문에 답변드리겠습니다. 질문자님께서 매수인이신가요? 아니면 매도인가요? 매도인의 입장에서는 별다른 문제가 없지만 매수인의 입장에서는 아래와 같은 사항을 참고하시기 바랍니다.1. 계약시가. 등기사항 전부증명서를 출력하여 소유자, 권리제한여부 등을 확인나. 계약서 작성은 등기상 소유자와 계약체결(대리인이 오는 경우 소유자의 위임장 및 인감증명서 준비)모든 거래대금은 소유자 입금계좌로 처리다. 주요 건물 상 하자 부분 확인2. 중도금, 잔금 지급 및 후속조치가. 지급전 등기사항 전부증명서 열람, 권리변동여부 확인나. 입주 전에 시설물 상태 확인후 입주다. 등기이전 서류가 준비전부 되었다면 잔금을 지급하시고 이날 소유권 이전등기를 하시는 것이 적절해 보입니다."
38,팁,"연식이 꽤 있는 단독주택을 리모델링하여 세를 놓으려 합니다.현재  리모델링이 거의다 끝나 부동산에 등록을 하려고 하는데.제가 세를 살아보긴 했어도 세를 놓는적은 처음이어서요.먼저 준비해야 할 점이나, 주의해야 할 점, 기타 팁등이 있다면 알려주시면 감사하겠습니다.","안녕하세요. 곽대영 공인중개사입니다.임대인 입장에서는 가격 책정 잘 하시고, 원하는 세입자 류가 있으면(신혼 부부라던가) 부동산에 말씀하셔서 세입자를 구하시면 되겠습니다.답변이 도움이 되셨다면 추천 부탁드립니다!"
39,팁,"안녕하세요. 4년가량된 준신축빌라에 거주중입니다.초등학교 걸어서 3~5분거리 빌라인데 인근 부동산에 거래 내놓았는데 보러오는 사람이 아예없어요.지금이 시기가 시기인지라 그런건지, 빌라자체가 매매가 어려운 건지 도통 모르겠어요.구매가격보다는 훨씬 저렴하게 내놓았고, 인근 아파트시세보다도 2억5천정도 저렴한데 보러오는 이가 1년째 하나도 없다니 매매가 참 막막합니다.가격을 더 낮추면 매매가 가능할지.. 궁금하네요 ~아 저희는 여기가 살기 괜찮은데 아이 진학문제로 2년후쯤 타지역 이사 예정이라 미리 매매하고 월세로 갈아타려고 합니다~혹시 매매팁이 있다면 답변부탁드립니다🙂","안녕하세요. 유창효 공인중개사입니다.현재 부동산 시장 내 거래가 없는 것도 문제지만 최근 전세사기 및 깡통전세가 대부분 빌라에서 발생되어지는 만큼 빌라의 수요가 거의 없는게 사실입니다, 아무리 시세보다 싸게 내놓아도 현 시세를 믿을 수 없는 것 또한 이유이기도 하구요, 빌라의 매매를 위해서는 해당지역내 부동산을 통해 중개사에게 일정한 혜택을 주는 조건부 중개계약을 통해 진행하는게 유리할 수 있으니, 해당부동산을 통해 그 방법등을 문의해보시는게 좋을듯 보입니다."
40,팁,"긴 글이지만 꼭 한번 읽어주시고 답변 주시면 감사 하겠습니다...빨강색 = 원고(집주인)노랑색 = 피고(글쓴이)파랑색 = 피고(첫집주인)[원고 주장 요약]뭐 대충 이런 내용 같은데, 원고 측에서 입증 방법 이라고 내놓은 3가지가1. 다른 피고(정xx) / 원고(박xx) 의 매매 계약서2. 다른 피고(정xx) / 글쓴이와의 전세 계약서3. 소장에 명시된 부동산에 대한 등기사항전부증명서 입니다.===========================================위의 소장에 대해 아래 사진과 같이 답변서 작성 하여 제출하였고 변론기일이 9월로 잡혔습니다.글쓴이 입증방법질문 1> 변론기일 당일 위의 답변서와 입증 방법 말고도 혹시제가 더 알아 두어야 할 것들이 있을까요?(원고 측의 새로운 주장 등)질문 2> 추후 무고죄로 맞고소를 할 예정 입니다. 무고죄 성립이 가능할까요?타지 에서 올라와 첫 전세를 들어간 곳이 하필 저런 갭투자 하는 집주인을 만나서.....휴...그래도 인생 공부 잘했다 생각하고, 기분 좋게 새 출발 해서 살고 있었는데제가 뭘 그렇게 잘못 했다고 가만히 있는 저한테 저 원고는또 한번의 고난을 주네요....저런 사람들은 벌 받아야 합니다...그동안 모은 돈을 다 털어서 라도 꼭 맞고소 할겁니다팁이 있다면 꼭 좀 도와주세요...너무 긴 글 인데 꼼꼼히 읽어봐 주시고 답변 주셔서 미리 감사 드립니다...",안녕하세요. 김진우 변호사입니다.질문주신 사항에 대해 답변드리오니 참고하시기 바랍니다.민사소송의 경우 무고죄가 성립하지 않습니다. 형사적으로 허위사실을 고소해야 무고죄가 성립합니다.
41,팁,얼마전 가게 계약을 했어요보증금2500만원  월임대료320만원권리금4500만원 입니다중개료가 얼마인지 알고싶은데요,안녕하세요. 홍성택 공인중개사입니다.서울기준으로 최대 310만원이며 공인중개사와 협의하여 정하시면 될 것으로 보이며 권리금은 법적으로 정해지지 않았으나 일반적으로 거래관행상 10%~15% 정도 권리금액에서 받습니다.도움되셨다면 추천!!부탁드립니다.
42,팁,"제가 지방에 있어 월세관리가 힘들어 부동산에 수수료를 내고 임대관리를 맡겼고 이번에 반환 받았습니다. 집안 상태를 보니 전등 2개는 나갔고 현관 센서등은 고장, 에어컨이 들어있는 앞쪽 덥개는 에어빠져 고정이 안되고 임차인이 반려동물을 키웠는지 군데 군데 바닥 찍힘과 까짐에 책장이나 문짝 파헤쳐졌습니다. 그리고 간이로 빼서 쓰는 식탁은 사용 할수 없게 파손이 되었습니다. 관리하는분이 저한테 전등(매립형)과 고장난 센서등 (매립형) 교체비용은 전등1나당 만원 센서등은 3만원이라 했고 에어빠진거도 3만원이라 했습니다. 소모품이라 집주인이 해야한다 하는데 그렇군요 하고 전등만 수리 요청했다가 전체적으로 점검하고 다시 수리요청하겠다고 일단 취소했습니다. 간이식탁 망가진것도 오래되거 소모품이라며 저한테 직접 수리를 해야한다는 식이였습니다. 생각할수록 이건 아닌것 같아서 글 남깁니다. 살고있었던 사람이 나갈때 원상복구 해야 할 책임이 있는걸로 알고 있습니다. 임대관리를 맡긴 부동산 쪽에 원상복구를 요청받거나 비용을 청구할 수 있을까요? 어떠한 방법을 취해야 하는지 답변 부탁드립니다.",안녕하세요. 씩씩한여치247입니다.예 할 수 있습니다.다만 원상복구늘 현실적으로 어렵습니다저는 손배보상을 요구해서 보상해 주었습니다.그리고 계약서 확인 하시기 바랍니다그런 조항이 있는지
43,팁,"주택이라던지 땅이라던지 명의를 공동명의로 할 때 보통 2명으로 하는걸 많이 봤는데 그 이상도 가능한건지, 몇명까지 할 수 있는지 궁금합니다.","안녕하세요. 클래식한백로39입니다.부동산의 공동명의 가능한 인원은 국가 및 지역에 따라 법률이 다름에 유의해야 합니다. 일반적으로, 공동명의 자는 제한 없이 여러 명이 될 수 있습니다.공동명의의 경우, 대출이나 소유 배분에 있어서 금액과 비율이나 종류 등은 명확하게 정해져야 합니다. 합의 사항은 양 측의 동의하에 부동산 계약서나 관련 서류에 명시되어야 합니다."
